o_id,a_id
1807,997
87,4
1784,232
4544,1589
4675,25
218,68
5804,3
462,587
2030,732
213,335
3721,174
1428,24
718,1508
55,889
5063,85
62,15
2060,1
392,23
27,293
1664,36
6705,78
587,301
36,573
435,8
38,103
303,1
5647,11
644,67
2662,1
2699,9
90,1092
6068,274
2,270
131,78
1436,453
6077,92
50,2
1260,16
93,17
28,1095
514,38
6142,879
4567,23
48,156
3367,115
1005,818
550,827
1913,21
186,6
149,114
2012,351
4211,358
6578,27
2227,3
162,110
194,831
6064,30
30,73
0,236
627,15
2022,2
2443,632
1480,165
161,31
5180,1021
43,95
3706,2108
29,0
693,41
679,74
86,66
1209,203
56,17
19,135
6633,117
720,8
6474,1971
2335,109
588,23
275,1674
240,365
459,973
1381,350
81,1199
62,186
2083,109
1039,41
1080,37
340,30
17,21
326,25
4250,5
7260,2
222,222
6386,43
1612,3
2561,52
397,194
383,41
187,274
25,348
2138,155
804,18
22,51
3680,43
619,21
1587,18
2460,43
2250,1619
713,41
58,510
277,80
3476,270
2872,10
0,315
48,23
3404,24
2901,114
43,268
1480,1807
158,111
2820,8
128,14
24,79
1472,583
462,737
10,46
319,56
4575,131
42,351
46,851
309,227
1418,27
507,22
1233,8
1920,120
2357,904
5334,9
61,804
264,26
56,412
19,272
8,1835
95,5
810,13
14,21
6946,152
678,12
240,24
6487,120
1033,19
198,161
2719,13
562,700
27,11
2177,254
3581,253
3258,192
17,130
93,183
3025,35
349,45
1820,52
26,240
282,102
946,1
88,297
150,17
443,25
429,38
2,24
1051,31
25,425
36,239
571,370
1468,252
465,355
709,0
68,152
1064,17
287,958
1359,122
3,527
884,26
206,10
870,29
49,253
74,1688
2895,1062
58,5
978,178
219,58
447,26
1120,102
2040,55
43,249
6,15
557,383
6901,184
848,2244
1,1677
845,4
167,24
24,218
1239,212
2460,610
891,330
6958,32
33,28
5629,1465
257,1152
28,1809
2833,137
233,565
1176,69
1094,2026
3611,108
820,11
1546,21
165,250
635,28
672,2
2785,195
222,116
28,213
402,1746
3762,50
210,567
5812,149
198,28
2862,539
7985,163
373,10
50,31
1724,525
1189,150
140,157
2822,20
28,665
2997,18
3866,697
4356,1899
201,251
1326,179
173,5
159,54
182,253
25,54
1620,2
7717,597
1742,533
2014,286
15,516
1,94
492,1251
93,752
4363,976
462,319
6423,124
1206,193
30,82
0,1
138,179
2122,18
94,688
57,65
1567,89
80,110
2308,2239
375,185
105,461
716,347
416,31
734,627
8,2181
602,1
3573,92
613,655
136,29
6701,8
1503,874
454,869
4,28
179,14
112,27
165,111
188,448
61,78
8,166
4044,1801
1018,19
1080,10
711,20
6931,2057
1,675
19,550
88,195
58,935
2457,598
7520,1710
2950,42
525,50
22,20
315,26
5262,2236
301,35
1,367
183,3
386,291
2356,17
1022,6
2803,424
2840,350
1815,25
720,784
429,272
1960,20
196,45
0,336
2399,98
2,738
1035,728
2422,129
371,1
101,360
3752,1173
299,189
77,64
24,116
155,907
53,24
309,142
39,21
507,13
1618,7
5466,43
555,59
80,217
1182,100
38,166
241,42
612,15
1661,20
5292,562
213,68
40,518
187,1085
76,2216
692,22
1063,1
2164,65
196,792
41,13
4,135
154,308
27,46
587,54
511,22
829,109
2260,1126
70,19
6248,25
8,1356
2974,9
282,3
150,10
2671,54
680,1
3743,4
2,53
989,9
1014,484
5053,1017
682,1046
45,2
4278,24
6569,20
1,228
257,18
1532,891
1225,69
6206,466
381,27
1467,0
58,110
42,939
1206,367
72,1706
67,500
1293,533
87,94
470,834
313,5
560,1758
3166,438
6154,718
4195,294
3191,1
1230,3
1020,11
925,56
76,2
5893,266
62,117
3669,8
1030,20
5263,6
131,444
938,52
43,856
2477,94
449,1
820,48
89,42
179,424
8,0
2278,10
264,234
709,792
3714,315
28,242
344,7
2932,162
957,75
3582,60
5220,1402
18,843
4705,140
66,607
292,13
3198,127
2186,244
709,348
1887,127
5705,556
303,655
144,12
453,30
335,30
141,369
383,290
270,970
2436,146
585,49
5468,83
22,318
442,50
799,18
1,113
2935,20
116,828
7523,9
1197,12
1040,201
2321,1
694,14
0,38
756,371
87,211
313,146
1092,4
29,86
6553,64
2486,999
6797,221
271,9
1343,149
61,613
100,221
6610,2
5,110
2171,868
3331,38
1688,33
270,66
71,114
4,57
4202,1498
564,17
165,74
2352,3
8,139
1774,7
79,645
1679,48
5727,5
482,800
606,57
18,574
1625,247
832,22
1934,17
1113,395
154,14
908,155
1431,41
511,268
22,9
70,261
2181,36
139,188
395,22
72,873
224,36
1990,122
3141,1025
133,584
105,1
8,958
190,394
192,1887
660,174
1361,367
849,19
473,263
0,177
53,3
1058,184
4,872
6,266
1712,52
1034,0
294,17
8,506
905,76
1313,95
545,53
123,33
531,6
3414,677
1370,11
5870,215
7287,1011
2187,17
1672,2188
108,473
2733,6
41,16
1090,13
4,172
7692,30
27,69
2230,0
2126,81
444,42
2746,98
490,312
40,103
3,125
2628,2
88,371
1086,259
4094,98
23,215
1439,561
2,46
168,346
1957,5
359,236
534,176
22,388
442,136
633,251
6239,23
211,333
605,101
665,176
2882,38
8,1261
116,86
803,30
58,75
5236,111
2835,213
3651,79
3575,127
1558,68
1083,36
1007,4
2040,1
135,355
4580,881
1096,8
1442,12
56,821
1695,11
51,634
1125,20
76,31
2240,197
5547,217
85,295
1512,118
463,670
1590,17
8,101
4550,37
199,1
56,369
554,16
833,79
782,0
2432,164
7988,1433
108,76
795,36
2537,338
140,215
121,24
3666,238
467,4
174,18
1887,26
107,29
38,1177
93,194
8,1500
2114,367
335,5
1368,0
139,486
12,104
2032,231
72,963
1102,1029
7504,387
1169,450
1420,1586
784,96
1037,75
5535,37
149,35
135,16
6299,95
1,20
951,146
1559,168
162,1
4713,10
2773,69
632,183
3988,274
28,1530
466,907
0,91
76,462
41,1045
560,3
615,487
87,206
57,15
43,44
336,50
1968,104
5048,46
5034,1
1082,234
3299,496
56,64
19,52
312,42
2169,253
1347,2
5,9
3271,910
321,172
7972,370
270,103
1289,157
5432,3
392,2001
85,172
2657,1
4,70
2562,52
4912,1114
61,4
5380,1
672,87
222,41
259,33
5541,18
434,9
1085,16
329,7
6019,25
225,86
4241,970
3048,124
3633,197
275,947
4002,18
187,143
941,26
7838,151
7490,33
0,362
129,10
438,60
25,201
11,42
336,353
1514,14
2783,195
2472,485
5714,118
5880,114
5956,207
2002,122
879,1
2109,97
849,54
4087,57
0,214
4452,380
650,48
1671,197
82,961
375,68
15,23
626,2
1343,229
8,479
483,63
1096,318
146,53
1488,56
3873,574
1822,109
28,49
51,336
754,305
203,61
1916,15
27,1567
2413,1492
1464,32
599,443
1104,7
41,59
4,201
297,65
1934,325
4207,1347
1039,99
13,133
1996,6
2200,248
112,64
1555,1
1979,929
1,758
40,140
3,0
296,22
4914,34
842,1
7407,4
480,194
150,64
46,17
122,379
710,8
2256,93
922,8
562,19
304,367
2191,201
7102,101
103,113
7676,90
59,247
686,80
2483,1499
1,178
220,34
5806,41
2635,697
139,12
2831,14
252,1651
5776,12
328,67
21,32
3695,20
51,933
0,485
309,357
129,135
48,465
7902,736
698,119
105,145
128,456
538,527
423,3
190,282
1633,474
674,95
623,32
2914,20
2469,269
238,6
1324,5
56,794
261,53
450,110
1298,1428
5409,2
4987,122
2583,67
3985,119
170,0
38,11
1470,148
1087,4
1050,1335
8,74
672,177
1405,417
1684,42
2582,8
56,342
19,330
577,244
5,355
5769,45
1167,13
678,74
3273,16
122,74
6105,118
550,483
5574,34
1237,43
107,48
490,328
8014,112
4222,2
14,527
7188,19
791,237
69,5
1330,48
299,1332
585,127
1980,90
5703,438
495,140
22,372
1454,113
963,438
324,100
1,15
817,173
727,1995
2298,0
30,61
530,1245
0,112
2,514
101,72
87,37
15,425
100,7
312,15
1870,151
1229,53
2187,350
3047,90
32,13
3639,719
887,6
1348,532
502,32
1138,64
7678,90
75,62
2030,59
1029,0
155,23
526,10
88,50
5626,119
23,20
316,2
634,5
3409,461
862,13
899,5
1526,52
36,16
2532,35
1986,2050
121,136
2474,100
206,275
1098,505
125,321
1047,32
58,266
187,98
941,53
1305,1842
129,45
2,853
2097,1217
11,1
304,21
2048,607
7210,92
186,25
495,17
1772,271
24,35
1308,1345
441,62
745,8
67,20
911,289
0,203
558,1198
756,648
719,516
613,1
1662,4
161,56
3146,2087
1588,770
260,292
133,50
693,10
15,50
5500,141
633,1353
5,409
1755,49
1204,297
104,348
180,145
166,100
496,230
1697,248
85,28
1464,5
5298,548
237,305
4,214
357,1468
13,864
165,37
4398,37
2864,132
4679,364
45,527
1493,119
2287,8
6757,41
3610,24
2139,1
139,551
141,141
7444,95
828,73
406,19
1169,131
2,100
221,16
576,1
1314,1523
908,64
2087,7
3429,24
7724,5
165,633
5122,141
82,201
375,1356
206,158
524,7
51,1519
254,170
5926,1271
7301,118
60,1639
300,54
1667,88
0,282
5448,1
7780,18
2369,1009
500,669
1443,9
301,2120
163,967
603,341
324,338
77,6
63,247
609,597
7949,334
2065,139
996,2
214,67
398,53
1357,392
8,431
1707,414
1,954
425,10
1204,444
715,89
293,3
7928,137
23,382
1365,239
2480,202
145,20
1194,25
2,439
1369,21
686,1385
2186,7
1119,86
946,32
3571,9
23,802
2081,5
83,15
69,32
809,505
2008,9
196,2185
1876,0
1325,262
4382,17
1756,558
82,60
324,1
1410,4
72,73
2683,5
44,23
1206,341
2948,9
4233,417
1305,4
55,689
2346,423
2588,48
87,0
343,250
36,1730
232,45
2193,425
216,690
5258,4
1,1774
4988,163
3018,87
1338,166
275,104
5642,113
5068,218
51,401
3238,410
705,781
449,207
29,459
36,569
75,21
250,21
303,13
1336,8
2197,86
312,688
2222,507
118,4
28,308
2771,1994
3006,679
3854,573
6164,247
1602,1
3909,19
2897,148
728,22
140,188
4576,2
396,22
225,44
151,284
1991,6
1419,527
79,46
3048,38
487,309
1725,39
2584,136
32,1386
415,185
894,67
163,161
1876,395
4126,118
917,8
543,66
1059,160
56,985
0,1669
441,33
404,403
1400,162
134,12
731,192
5054,204
0,224
1358,31
627,19
6800,250
57,98
43,83
412,132
693,53
2910,437
1765,369
1968,221
764,110
86,70
1778,1448
270,56
203,119
498,553
1464,106
36,1289
477,2114
165,0
2419,54
47,44
17,9
222,194
169,470
356,1232
616,521
4062,412
3548,2
88,162
60,24
353,2
2897,1
138,1601
22,55
785,447
386,258
116,5
395,80
1430,24
3324,253
708,336
537,72
48,11
4281,11
3579,6
1680,1
4864,6
5198,1
10,42
870,294
674,21
416,269
1329,1635
104,16
2293,0
4256,20
332,0
318,119
507,42
1800,1127
848,46
5159,29
133,66
38,193
1661,53
3583,27
6981,348
810,9
448,346
194,370
307,17
53,573
240,28
4205,595
544,36
122,16
32,776
3515,9
468,4
163,1186
27,15
1076,2
1392,375
70,114
400,10
40,33
3993,0
231,5
1317,26
97,33
173,140
69,75
3056,1470
2,20
311,2
126,7
428,109
31,16
1,197
3654,738
499,0
72,46
58,1
2134,304
604,20
897,188
447,6
2763,17
4419,510
2170,127
4850,6
1177,406
167,20
8,739
190,207
1082,29
1414,52
8,2078
2529,69
1437,205
194,5
858,44
2141,208
2969,381
23,1578
9,104
6957,37
380,431
1094,2030
4262,292
730,149
8,63
942,550
672,6
3463,316
2591,129
118,57
5066,5
1845,180
1995,363
5052,80
51,112
127,293
1086,8
373,22
410,0
140,153
1,406
199,527
40,428
26,67
5587,25
1317,143
5709,958
187,60
791,312
1141,124
6579,27
7305,29
5853,16
186,111
43,426
105,117
68,15
3115,2
414,23
107,547
38,1379
1,82
665,507
2905,2
5571,184
72,473
1582,49
775,155
1538,43
286,2044
90,229
0,5
399,135
5743,1831
2853,4
6869,2042
43,118
241,177
8,366
86,59
365,16
19,110
1054,74
284,26
72,1072
180,219
0,577
136,1
32,82
1602,717
133,444
1585,618
8,170
1366,165
467,271
5262,163
3073,287
3970,7
3186,1664
7608,571
97,143
23,99
2964,15
140,12
4995,2142
22,40
66,1176
1154,337
38,1106
1,355
3,429
139,221
395,55
72,136
404,207
2,2203
2263,638
3243,36
0,340
2,766
371,5
48,96
27,1361
4945,55
2003,11
6534,1055
1230,184
77,124
24,120
1760,131
2875,739
542,41
39,17
558,1027
929,21
186,566
3768,176
3051,0
52,83
967,219
1921,2061
1232,104
2400,13
2107,25
517,24
937,284
1488,2
187,1073
28,123
692,18
985,8
14,2
217,182
0,732
1879,191
2097,188
32,237
862,209
41,113
350,5
705,10
1318,36
458,106
151,93
1555,59
264,447
84,32
2158,257
287,397
3537,278
568,749
93,174
40,70
3562,227
282,15
231,224
1026,1906
2570,166
97,4
240,1368
680,5
2,49
205,534
922,78
101,581
172,1933
3092,5
324,203
1,248
56,1149
418,3
58,106
3345,560
270,703
1049,420
138,21
419,516
20,17
6,36
225,725
2806,37
273,1215
1,1700
289,225
609,952
164,1191
194,62
5476,17
754,38
2738,31
2031,49
2558,12
260,68
1498,8
527,6
2818,54
75,79
38,81
8,4
1,973
4107,1481
2808,5
1031,519
88,97
51,23
3688,784
715,12
943,20
212,2
1298,5
749,293
424,242
728,32
22,246
174,45
70,130
1857,60
335,26
5882,152
2266,53
3571,220
224,173
97,401
1937,21
55,24
7326,1690
1279,41
2521,18
5341,215
3475,0
799,30
5016,0
414,56
1,117
310,249
2241,12
1308,1328
614,11
584,202
162,32
533,31
2215,1552
826,11
5504,132
6697,18
1091,541
694,2
138,152
6422,4
237,830
313,150
721,113
43,13
1408,79
28,1949
1370,128
4775,315
1024,14
2791,10
682,17
2258,47
329,484
4716,55
2112,616
8,143
1152,1916
725,14
3514,373
241,1405
222,8
577,15
155,209
14,276
383,31
136,674
2978,41
809,221
154,10
945,269
1099,236
2765,64
1071,2
3258,451
582,85
1449,798
220,142
1,262
8,1126
743,34
28,1256
1296,22
2835,76
23,1447
371,40
11,75
301,2073
149,201
105,5
158,25
1521,1339
10,16
494,0
5895,210
6609,760
20,303
403,417
3436,3
1101,67
612,16
469,17
1158,165
1566,38
19,222
42,197
51,177
2034,14
971,64
3340,95
212,356
1655,371
41,20
2168,220
117,289
27,89
2012,2035
785,38
2068,86
674,1363
734,67
40,107
127,62
1506,27
166,622
150,99
23,211
2,42
2371,285
908,10
827,186
4490,1
3679,1151
1702,430
254,224
971,1224
694,168
0,452
920,149
2544,387
940,191
1742,276
446,131
506,630
1926,318
2588,427
62,66
4295,56
3328,786
318,40
161,371
1219,484
5067,48
66,176
156,50
1009,32
8,105
273,123
808,496
28,235
7905,100
4563,79
2533,0
890,7
1351,406
505,99
454,100
2,381
2092,1
131,3
260,933
5014,69
359,473
1811,789
6723,15
107,17
144,37
349,116
2009,140
3737,45
28,687
201,37
4747,169
2959,9
126,120
36,320
903,250
82,2
428,26
5106,261
1832,32
543,147
1,104
183,256
665,1
1504,0
418,115
501,962
194,1002
51,783
32,1221
4618,27
0,95
103,719
43,32
232,103
626,139
575,198
100,38
1391,96
697,76
3546,1131
2909,197
434,449
286,1638
399,1805
544,344
249,454
32,44
3706,8
311,698
1143,289
138,1116
3549,6
38,417
776,10
61,0
250,75
4146,1
1363,600
316,33
249,2
2500,465
1115,716
1431,0
596,79
2594,69
121,169
3445,1134
785,264
372,30
335,138
7652,59
955,41
5213,122
946,1408
263,46
157,551
129,14
4325,50
883,315
1524,129
131,584
422,917
149,180
5786,244
963,256
105,40
1968,347
6271,184
24,2
3617,24
1965,2
1202,1794
81,64
360,9
1462,4
0,170
152,277
2904,10
530,534
80,23
133,19
6,291
7616,166
15,19
38,144
241,100
833,233
28,13
88,800
141,1770
752,455
203,49
574,0
3914,17
32,167
41,63
1473,426
27,124
601,23
2394,399
654,11
253,1308
7971,184
112,68
1,1133
1276,648
100,749
462,1484
4596,197
40,112
3,4
139,580
28,497
967,1978
127,5
150,68
6941,4
2,71
96,1658
1240,7
2963,21
1,182
591,89
921,69
139,0
432,22
1559,14
4305,25
19,1494
300,21
196,70
3485,394
461,102
968,134
2355,1788
2368,5
778,26
6497,96
6483,53
1174,404
1181,392
7451,466
90,5
76,240
27,1824
673,2
2876,459
38,15
1,1342
294,101
469,129
2582,12
1,923
1926,159
166,1943
1167,9
448,388
88,939
2452,7
1858,3
1537,638
1189,291
61,298
3606,16
121,7
1,583
718,756
5693,37
614,517
7117,278
12,65
358,199
201,8
1506,139
425,1180
1503,2129
2849,72
83,44
69,1
2309,94
2904,616
2906,58
728,678
4737,7
82,31
1,3
2801,2
3128,149
30,33
2344,236
0,116
219,120
957,1322
205,5
498,17
3517,174
2,1125
366,104
20,238
721,47
43,199
670,96
1115,379
640,51
949,55
633,1216
100,3
137,31
1006,43
19,31
5,16
104,213
604,514
2969,315
76,107
136,80
32,1
477,585
117,738
193,50
38,442
1239,734
672,64
250,52
1066,112
28,283
448,31
819,0
88,54
1190,17
164,331
23,16
2277,10
634,1
168,29
666,260
1496,75
50,33
550,658
663,81
504,4
605,162
1601,41
794,19
2921,793
1165,0
7359,10
1776,17
3151,1655
789,284
224,114
187,102
2821,23
129,33
4989,102
11,5
1353,2
3745,196
1620,64
186,37
495,29
594,102
54,20
8,1004
651,66
10,70
1315,43
4522,117
1552,78
959,17
147,1
3413,498
80,44
260,288
52,130
8,296
854,11
220,1491
6106,89
42,11
2349,13
6273,25
1384,2
351,7
2552,103
65,186
270,27
1856,1200
1542,4
350,84
246,5
1650,7
179,76
725,217
1223,174
107,222
469,411
3576,123
1345,36
5,601
141,137
2485,49
3107,34
482,905
1095,1
680,84
2,96
258,22
576,5
1150,531
4781,203
5074,87
509,273
382,1
1809,64
262,449
31,140
6172,2
1,169
372,142
907,141
803,76
1022,64
2978,566
6872,236
2858,0
0,286
5632,531
2915,94
1629,3
5106,8
77,2
8,535
674,52
1193,1116
6831,170
824,409
263,2201
660,7
185,97
3066,176
1628,76
618,649
2118,5
104,15
157,27
821,52
150,1356
1402,1853
5955,18
87,463
569,52
401,346
5376,285
541,38
66,70
820,99
3763,49
423,606
8,83
3991,1
861,698
3428,811
19,309
1575,155
1660,1
108,2
41,79
387,87
66,522
13,17
2149,55
361,571
2472,876
453,107
40,0
349,10
386,52
2536,83
28,609
1833,21
362,38
1411,75
1321,201
8013,112
871,107
163,56
2470,4
5491,295
1,38
591,201
24,321
84,1201
600,564
485,30
86,515
125,103
3799,49
3746,191
383,947
58,32
44,19
30,202
0,105
219,31
2650,757
1150,90
452,1747
380,10
1173,1
1920,362
165,1603
522,4
7198,1422
1338,162
19,2
3322,5
2628,662
1054,62
6411,17
521,213
1309,5
3563,19
66,221
3853,4
43,1283
981,37
86,395
1707,15
155,14
60,129
23,15
1923,580
2196,13
2,262
329,113
2350,937
278,42
693,953
2859,229
93,105
3585,155
1880,389
116,446
63,657
4909,94
150,323
300,212
7434,2151
41,752
163,165
2147,2
1899,30
105,86
3357,162
190,473
944,45
7509,24
893,6
6227,264
1686,3
3557,555
1234,66
150,655
1310,375
2013,300
1372,212
0,228
2934,1
973,63
4438,117
6786,1626
161,23
57,102
1489,33
1371,5
271,79
695,583
56,25
7707,17
42,20
173,1258
72,1071
0,544
136,32
800,7
48,796
246,62
728,297
3747,650
340,38
838,365
3154,242
326,17
335,493
72,747
127,79
74,89
353,6
634,113
936,3
2219,17
2,157
59,197
2313,37
889,150
2262,0
5274,25
107,305
5193,79
116,1
139,250
72,167
418,943
3746,5
5,1693
196,8
159,132
2592,0
299,158
1966,1595
91,16
4988,1
8,636
15,2127
252,5
1612,1830
493,15
403,475
264,2
4868,5
3064,3
3142,2
26,516
3769,980
1114,39
14,29
969,940
6856,14
588,898
166,232
2865,71
226,95
122,28
1579,0
3155,98
198,153
735,66
27,3
303,807
93,143
1400,1193
4344,90
457,220
680,228
2,16
500,85
4606,329
5680,1480
126,11
163,31
186,228
59,94
125,66
3336,861
5264,345
58,13
499,1633
1093,35
30,239
0,398
399,318
475,940
765,3
4091,67
2645,25
6,7
1348,6
2463,676
730,861
218,105
536,14
8,743
1442,78
238,223
194,1
76,93
62,24
198,584
1309,32
43,701
179,397
20,1935
8,35
227,441
540,1
1882,4
118,61
28,301
1211,1244
397,32
1379,2
330,5
353,364
2029,68
1166,23
50,23
5740,399
255,210
3454,488
93,4
130,14
3,292
653,162
4538,26
487,268
969,21
477,391
25,62
6219,4
615,97
1316,68
50,603
2507,0
456,158
571,7
59,1003
135,86
746,99
1382,92
1571,343
3661,47
1107,151
155,822
28,1592
1937,562
3755,71
1116,95
205,240
161,10
1874,30
57,73
2320,41
1267,251
8,274
1239,97
545,93
1338,274
1158,9
42,49
5,75
616,86
2478,793
3958,14
853,248
2168,112
2975,49
179,22
38,495
1057,181
4635,24
118,904
58,943
865,277
60,113
1017,82
83,464
4710,350
2,182
576,223
36,73
22,44
1343,1294
3733,2
1271,568
2114,36
713,52
72,140
2289,10
201,360
874,1
489,37
641,416
1125,712
1367,543
48,100
410,599
968,85
163,821
94,1003
7927,384
1680,26
209,55
451,14
2449,4
8,577
10,51
1352,10
3684,27
51,722
76,135
133,105
3051,4
405,1193
6165,5
5253,0
5276,167
824,31
2400,1
402,141
1949,135
65,77
300,1260
1423,96
692,30
14,6
0,720
94,99
387,1
636,1302
27,38
2509,20
2460,1284
785,7
1834,10
1,560
40,74
556,1138
3144,3
3453,7
150,2
5750,24
97,24
480,128
5042,2156
46,83
214,1157
4036,26
2,13
55,131
1164,363
3941,131
723,26
7044,100
1064,62
1617,854
1,252
3638,28
2167,13
10,354
1725,808
56,668
7338,19
233,4
604,13
3123,587
523,49
101,5
87,86
435,1157
43,148
6915,28
63,46
1442,43
33,15
826,452
132,341
7589,2177
321,308
104,164
2192,44
422,10
2634,88
8,8
84,499
3216,16
653,761
321,880
88,101
51,27
715,0
3981,231
1259,591
1222,593
2,348
3510,176
410,41
82,1338
70,134
642,287
453,6
1,397
4748,7
19,836
79,124
842,246
97,405
480,27
558,10
25,33
48,206
299,1394
638,167
1249,2
698,888
1401,191
135,109
2082,609
7111,1669
1177,206
774,2072
1,73
951,207
1790,306
1663,0
215,176
2824,1
1234,120
1197,4
42,518
413,109
0,62
6503,22
332,835
117,868
43,1
4569,1
232,70
8,375
100,197
86,16
967,889
56,99
19,89
521,8
48,854
1413,1
1346,36
4758,729
1,1265
8,179
2301,120
1481,1240
40,228
2681,394
2220,2
1075,316
155,213
549,941
74,15
383,27
3681,74
6761,140
1231,566
2,211
3713,375
154,22
1122,67
769,1287
22,1
1401,392
2028,35
3537,124
3615,9
257,176
476,60
1306,189
28,769
201,371
263,15
1245,41
5913,95
158,29
5055,22
38,759
1073,90
997,2
485,254
12,706
185,18
556,7
722,283
473,271
0,137
309,177
2438,1267
265,59
3487,593
1145,666
2477,252
66,57
375,33
52,68
1546,220
2174,169
19,226
95,55
2372,244
526,791
2653,5
14,43
1430,889
482,11
2708,477
41,24
131,154
4,148
1161,246
520,202
748,16
3373,191
3,101
26,142
526,339
2418,58
3504,1
4330,27
23,239
173,190
1374,6
1411,24
2,38
1807,414
82,1572
908,6
723,1
82,139
3440,1105
1633,1686
128,879
1306,0
2181,145
183,139
116,94
446,1611
2817,905
803,6
2,2055
1040,107
104,653
927,169
604,42
2,618
101,224
2085,87
380,953
359,1704
1615,10
38,610
167,74
370,82
1428,87
1338,213
2199,401
5543,7
321,303
436,8
76,23
60,652
380,381
6853,6
2936,325
27,362
119,0
43,1488
702,1
8,109
144,605
492,5
554,24
125,1189
51,62
1688,319
23,444
1503,87
131,7
2055,139
705,190
5143,391
27,982
140,207
970,10
255,4
308,949
278,69
5108,147
4711,22
38,1169
93,218
130,68
7007,2079
26,21
5165,749
252,1405
5746,1252
865,18
187,10
23,864
1462,577
196,340
415,10
385,35
3289,555
4,1875
7510,16
163,242
1145,52
1078,512
543,159
1,108
2241,59
79,479
5970,145
125,45
471,1
533,6
1504,4
2573,2217
2478,299
30,0
81,1716
2574,1
4779,24
43,36
6848,89
603,108
218,2
241,227
19,60
42,103
2365,542
2588,2135
270,111
436,147
7764,4
1111,210
32,32
18,15
36,1220
66,771
1906,9
1,1172
22,574
2059,10
8,152
1403,1
257,751
886,40
118,70
14,317
434,1
736,641
23,49
1720,27
2,204
117,7
36,51
1749,1
1541,373
88,1617
141,505
595,2
1990,23
129,2
55,388
2929,1
968,31
253,11
5069,0
241,476
3765,27
3009,26
538,640
8,907
1057,912
1061,724
215,32
508,46
185,245
53,54
0,174
150,1232
1632,10
5570,184
1300,82
4287,2150
1475,44
1357,48
160,2
65,155
28,9
14,76
0,746
203,53
3199,21
212,333
4,177
1318,22
151,19
1133,13
3,8
630,9
28,461
2946,516
127,1
143,812
1157,2154
1312,313
339,17
710,0
27,2131
7259,13
1563,304
1231,422
643,73
2,67
500,4
11,787
1867,230
790,27
1108,2
709,89
1193,260
144,271
1,138
665,163
3,452
139,4
5582,0
618,20
1190,1046
1372,941
4851,54
196,66
0,509
846,60
461,98
2392,113
1784,132
389,342
232,133
5514,2
845,77
116,575
1186,395
7698,26
33,69
416,331
427,205
90,1
2752,46
2150,341
48,533
673,6
170,8
502,941
6910,61
38,3
1380,26
515,1192
757,1477
928,35
568,10
169,193
1460,1
678,66
240,90
1312,8
809,2
4,292
424,32
361,532
1502,73
349,107
2665,10
26,62
510,6
5003,26
5217,74
163,217
456,45
1272,295
186,154
